sensitivity_id,split_seed,target,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,engineering_status,model_family,grid_id,parameters,score_source,training_patients,selected_group_count,selected_groups,selected_column_count,selected_column_names,fit_seconds
S01_101_FLAGS,3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,extra_trees,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,14,Age | BMI | DXBRADY | DXTREMOR | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NP4TOT | NP1CNST | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.2141619170033664
S01_101_FLAGS,3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,hist_gradient_boosting,2,"{""class_weight"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",predict_proba,230,13,ANYFAMPD | DOMSIDE | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | SCAU14 | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | NP3PSTBL_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.3787055409993627
S01_101_FLAGS,4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,constructed,catboost,1,"{""auto_class_weights"": ""Balanced"", ""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",predict_proba,728,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | INT_MOTOR_X_COGNITION | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU14 | SCAU16 | Years_since_PD_diagnosis,51,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_Missing | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | INT_MOTOR_X_COGNITION,0.23052104099770077
S01_101_FLAGS,4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,catboost,1,"{""auto_class_weights"": ""Balanced"", ""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",predict_proba,728,14,Age | BMI | DOPTHERST | DXTREMOR | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NHY_COMBINED_MAX | NP1CNST | NP1RTOT | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | NP1CNST | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes,0.13023824999982025
S01_101_FLAGS,4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,not_applicable,rbf_svc,3,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.01}",predict_proba,230,15,ANYFAMPD | DOMSIDE | DOPTHERST | DXRIGID | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | Years_since_PD_diagnosis,29,Years_since_PD_diagnosis | FRZGT12M | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.10298899999907007
S01_101_FLAGS,5,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,9,ANYFAMPD | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1CNST | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | Years_since_PD_diagnosis,14,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | NP1CNST | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.30807287500283564
S01_101_FLAGS,5,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,13,ANYFAMPD | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1CNST | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | Years_since_PD_diagnosis,18,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3PSTBL_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.2805734579997079
S01_101_FLAGS,5,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,rbf_svc,12,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}",predict_proba,230,11,GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1RTOT | NP1SLPD | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | SCAU14 | Years_since_PD_diagnosis,14,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING,0.14539358399997582
S01_101_FLAGS,6,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,24,ANYFAMPD | Age | DOPTHERST | DXBRADY | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU14 | SCAU16 | Years_since_PD_diagnosis,35,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.4534174170003098
S01_101_FLAGS,6,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,extra_trees,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,19,Age | BMI | DOPTHERST | DXBRADY | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NHY_COMBINED_MAX | NP1CNST | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU16 | Years_since_PD_diagnosis,26,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3PSTBL_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.21405491699988488
S01_101_FLAGS,6,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,random_forest,5,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,17,ANYFAMPD | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3TOT_COMBINED_MAX | SCAU14 | Years_since_PD_diagnosis,24,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.3673237089969916
S01_101_FLAGS,7,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,11,ANYFAMPD | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1CNST | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | Years_since_PD_diagnosis,16,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | NP1CNST | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.3235724170008325
S01_101_FLAGS,7,stage_1,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,none,all,INT_DURATION_X_MOTOR,interaction,constructed,rbf_svc,7,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",predict_proba,728,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | INT_DURATION_X_MOTOR | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU14 | SCAU16 | Years_since_PD_diagnosis,51,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_Missing | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | INT_DURATION_X_MOTOR,0.1427608340018196
S01_101_FLAGS,7,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,constructed,random_forest,5,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | PCA_PART_I_PATIENT_3_80 | SCAU14 | SCAU16 | Years_since_PD_diagnosis,48,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | PCA_PART_I_PATIENT_3_80_PC1 | PCA_PART_I_PATIENT_3_80_PC2,0.20585095900241868
S01_101_FLAGS,8,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,none,all,INT_DURATION_X_MOTOR,interaction,constructed,extra_trees,6,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 1, ""n_estimators"": 300}",predict_proba,728,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | INT_DURATION_X_MOTOR | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU14 | SCAU16 | Years_since_PD_diagnosis,50,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | INT_DURATION_X_MOTOR,0.23402733399780118
S01_101_FLAGS,8,stage_1,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,constructed,extra_trees,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | INT_GAIT_X_POSTURAL_STABILITY | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | SCAU14 | SCAU16 | Years_since_PD_diagnosis,50,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP1CNST | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | INT_GAIT_X_POSTURAL_STABILITY,0.23002941600134363
S01_101_FLAGS,8,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,12,ANYFAMPD | DOMSIDE | FEATPOSHYP | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | NHY_COMBINED_MAX | NP1RTOT | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | SCAU14 | Years_since_PD_diagnosis,22,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | NQ_GAUSSIAN_REVISION | NP1RTOT | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP4TOT | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.34827299999960815
S01_101_FLAGS,9,direct,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,constructed,rbf_svc,9,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",predict_proba,728,30,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_IV_FORM | MCATOT | NHY_COMBINED_MAX | NHY_WAS_101_EVER | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | NP3GAIT_COMBINED_MAX | NP3GAIT_WAS_101_EVER | NP3PSTBL_COMBINED_MAX | NP3PSTBL_WAS_101_EVER | NP3TOT_COMBINED_MAX | PCA_PART_I_PATIENT_3_80 | SCAU14 | SCAU16 | Years_since_PD_diagnosis,49,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP3GAIT_COMBINED_MAX | NP3PSTBL_COMBINED_MAX | NHY_COMBINED_MAX | NP3TOT_COMBINED_MAX | NP4TOT | NP3GAIT_WAS_101_EVER | NP3PSTBL_WAS_101_EVER | NHY_WAS_101_EVER | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | DXPOSINS_Missing | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | PCA_PART_I_PATIENT_3_80_PC1 | PCA_PART_I_PATIENT_3_80_PC2,0.16938229199877242
